agg,filename,channel,sample_count,wm_len,predictor,rle_bitness,huff_sym_size,coder,lsb_lowest_bit,rle_used_bitness,huff_used_bitness,embed_psnr,predict_psnr,comp_saving,bps,error
,JS00006.hea,3,5000,,,2,,rle,4,2,,,,-0.25439999999999996,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.25439999999999996)')
,JS00006.hea,3,5000,159,,3,,rle,5,3,,45.34216356660477,,0.04459999999999997,0.0318,
,JS00006.hea,3,5000,1280,,4,,rle,6,4,,41.109085921787866,,0.26880000000000004,0.256,
,JS00006.hea,3,5000,1677,,5,,rle,7,5,,35.25938435888053,,0.34819999999999995,0.3354,
,JS00006.hea,3,5000,1494,,6,,rle,8,6,,29.320095514922606,,0.3116,0.2988,
,JS00006.hea,3,5000,1047,,7,,rle,9,7,,23.30128025127526,,0.22219999999999995,0.2094,
,JS00006.hea,3,5000,508,,8,,rle,10,8,,17.273546135456577,,0.11439999999999995,0.1016,
,JS00006.hea,3,5000,,neighchan,,,null,,,,,80.12594177737179,0.0,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.0)')
,JS00006.hea,4,5000,3908,,,,rle,10,8,,17.372683855836236,,0.7944,0.7816,
,JS00006.hea,4,5000,,,,,rle,4,3,,,,-0.0411999999999999,0.0232,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.0411999999999999)')
,JS00006.hea,4,5000,1140,,,,rle,5,4,,45.20565502120485,,0.24080000000000001,0.228,
,JS00006.hea,4,5000,2162,,,,rle,6,5,,41.23091819520905,,0.44520000000000004,0.4324,
,JS00006.hea,4,5000,3084,,,,rle,7,7,,35.6724357050029,,0.6295999999999999,0.6168,
,JS00006.hea,4,5000,3574,,,,rle,8,7,,29.35053474978657,,0.7276,0.7148,
,JS00006.hea,4,5000,3770,,,,rle,9,7,,23.223441274725076,,0.7668,0.754,
,JS00006.hea,4,5000,3504,,,0,huff,10,,8,17.102321790610272,,0.7136,0.7008,
,JS00006.hea,4,5000,393,,,0,huff,4,,4,53.07738301802641,,0.09140000000000004,0.0786,
,JS00006.hea,4,5000,1264,,,0,huff,5,,5,47.04269976911703,,0.26559999999999995,0.2528,
,JS00006.hea,4,5000,2287,,,0,huff,6,,5,41.17103747866523,,0.47019999999999995,0.4574,
,JS00006.hea,4,5000,3114,,,0,huff,7,,8,35.0275237706204,,0.6355999999999999,0.6228,
,JS00006.hea,4,5000,3280,,,0,huff,8,,8,29.07047212368923,,0.6688000000000001,0.656,
,JS00006.hea,4,5000,3416,,,0,huff,9,,8,22.99962546998462,,0.696,0.6832,
,JS00006.hea,4,5000,271,,,3,huff,4,,3,53.00568389103353,,0.06699999999999995,0.0542,
,JS00006.hea,4,5000,1220,,,4,huff,5,,4,47.02866195545961,,0.25680000000000003,0.244,
,JS00006.hea,4,5000,2287,,,5,huff,6,,5,41.17103747866523,,0.47019999999999995,0.4574,
,JS00006.hea,4,5000,3089,,,6,huff,7,,6,34.827980844603076,,0.6306,0.6178,
,JS00006.hea,4,5000,3265,,,7,huff,8,,7,29.01856046286086,,0.6658,0.653,
,JS00006.hea,4,5000,3504,,,8,huff,10,,8,17.102321790610272,,0.7136,0.7008,
,JS00006.hea,4,5000,3416,,,8,huff,9,,8,22.99962546998462,,0.696,0.6832,
,JS00006.hea,4,5000,,,2,,rle,4,2,,,,-0.23360000000000003,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.23360000000000003)')
,JS00006.hea,4,5000,486,,3,,rle,5,3,,45.505872596959954,,0.10999999999999999,0.0972,
,JS00006.hea,4,5000,1740,,4,,rle,6,4,,41.07337071376956,,0.3608,0.348,
,JS00006.hea,4,5000,2722,,5,,rle,7,5,,35.396363459103696,,0.5571999999999999,0.5444,
,JS00006.hea,4,5000,3396,,6,,rle,8,6,,29.457863246272368,,0.692,0.6792,
,JS00006.hea,4,5000,3770,,7,,rle,9,7,,23.223441274725076,,0.7668,0.754,
,JS00006.hea,4,5000,3908,,8,,rle,10,8,,17.372683855836236,,0.7944,0.7816,
,JS00006.hea,4,5000,,neighchan,,,null,,,,,72.41159239024043,0.0,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.0)')
,JS00006.hea,5,5000,2964,,,,rle,10,6,,16.89491805398815,,0.6056,0.5928,
,JS00006.hea,5,5000,,,,,rle,4,2,,,,-0.24439999999999995,0.0232,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.24439999999999995)')
,JS00006.hea,5,5000,292,,,,rle,5,4,,45.36420471586561,,0.07120000000000004,0.0584,
,JS00006.hea,5,5000,1762,,,,rle,6,5,,40.53230555212528,,0.36519999999999997,0.3524,
,JS00006.hea,5,5000,2376,,,,rle,7,6,,34.86780273390551,,0.488,0.4752,
,JS00006.hea,5,5000,2856,,,,rle,8,6,,28.872881800504217,,0.5840000000000001,0.5712,
,JS00006.hea,5,5000,2964,,,,rle,9,6,,22.915517967267775,,0.6056,0.5928,
,JS00006.hea,5,5000,2670,,,0,huff,10,,7,17.104035321829596,,0.5468,0.534,
,JS00006.hea,5,5000,,,,0,huff,4,,4,,,-0.0047999999999999154,0.0786,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.0047999999999999154)')
,JS00006.hea,5,5000,734,,,0,huff,5,,4,47.030414202737376,,0.15959999999999996,0.1468,
,JS00006.hea,5,5000,1964,,,0,huff,6,,5,41.23989258434008,,0.40559999999999996,0.3928,
,JS00006.hea,5,5000,2322,,,0,huff,7,,5,35.26990421421167,,0.47719999999999996,0.4644,
,JS00006.hea,5,5000,2594,,,0,huff,8,,7,29.235283482235957,,0.5316000000000001,0.5188,
,JS00006.hea,5,5000,2670,,,0,huff,9,,7,23.124635235109217,,0.5468,0.534,
,JS00006.hea,5,5000,,,,3,huff,4,,3,,,-0.02540000000000009,0.0542,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.02540000000000009)')
,JS00006.hea,5,5000,734,,,4,huff,5,,4,47.030414202737376,,0.15959999999999996,0.1468,
,JS00006.hea,5,5000,1964,,,5,huff,6,,5,41.23989258434008,,0.40559999999999996,0.3928,
,JS00006.hea,5,5000,2276,,,6,huff,7,,6,35.24365220105676,,0.46799999999999997,0.4552,
,JS00006.hea,5,5000,2594,,,7,huff,8,,7,29.235283482235957,,0.5316000000000001,0.5188,
,JS00006.hea,5,5000,2573,,,8,huff,10,,8,17.157492931221586,,0.5274,0.5146,
,JS00006.hea,5,5000,2573,,,8,huff,9,,8,23.17809284450121,,0.5274,0.5146,
,JS00006.hea,5,5000,,,2,,rle,4,2,,,,-0.24439999999999995,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.24439999999999995)')
,JS00006.hea,5,5000,252,,3,,rle,5,3,,45.453505264490694,,0.06320000000000003,0.0504,
,JS00006.hea,5,5000,1500,,4,,rle,6,4,,40.80109383015002,,0.31279999999999997,0.3,
,JS00006.hea,5,5000,2292,,5,,rle,7,5,,34.93066330357022,,0.47119999999999995,0.4584,
,JS00006.hea,5,5000,2856,,6,,rle,8,6,,28.872881800504217,,0.5840000000000001,0.5712,
,JS00006.hea,5,5000,2860,,7,,rle,9,7,,22.778860270236304,,0.5848,0.572,
,JS00006.hea,5,5000,2612,,8,,rle,10,8,,16.723579669570903,,0.5352,0.5224,
,JS00006.hea,5,5000,,neighchan,,,null,,,,,72.03759209232615,0.0,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.0)')
,JS00006.hea,6,5000,2694,,,,rle,10,6,,16.967384495270892,,0.5516,0.5388,
,JS00006.hea,6,5000,,,,,rle,4,3,,,,-0.050799999999999956,0.0232,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.050799999999999956)')
,JS00006.hea,6,5000,776,,,,rle,5,4,,45.46392833705945,,0.16800000000000004,0.1552,
,JS00006.hea,6,5000,1867,,,,rle,6,5,,40.70037856434431,,0.3862,0.3734,
,JS00006.hea,6,5000,2370,,,,rle,7,6,,34.79009231797758,,0.4868,0.474,
,JS00006.hea,6,5000,2586,,,,rle,8,6,,28.985395392799443,,0.53,0.5172,
,JS00006.hea,6,5000,2694,,,,rle,9,6,,22.987984408550517,,0.5516,0.5388,
,JS00006.hea,6,5000,2672,,,0,huff,10,,6,17.24158646271395,,0.5472,0.5344,
,JS00006.hea,6,5000,273,,,0,huff,4,,4,53.05978597280447,,0.06740000000000002,0.0546,
,JS00006.hea,6,5000,1094,,,0,huff,5,,4,47.18563146198007,,0.23160000000000003,0.2188,
,JS00006.hea,6,5000,2259,,,0,huff,6,,6,41.294016416254536,,0.4646,0.4518,
,JS00006.hea,6,5000,2501,,,0,huff,7,,6,35.25413397159705,,0.513,0.5002,
,JS00006.hea,6,5000,2599,,,0,huff,8,,6,29.249304300932053,,0.5326,0.5198,
,JS00006.hea,6,5000,2672,,,0,huff,9,,6,23.262186375993572,,0.5472,0.5344,
,JS00006.hea,6,5000,174,,,3,huff,4,,3,53.028289861052386,,0.047599999999999976,0.0348,
,JS00006.hea,6,5000,1094,,,4,huff,5,,4,47.18563146198007,,0.23160000000000003,0.2188,
,JS00006.hea,6,5000,2218,,,5,huff,6,,5,41.41696337238332,,0.45640000000000003,0.4436,
,JS00006.hea,6,5000,2501,,,6,huff,7,,6,35.25413397159705,,0.513,0.5002,
,JS00006.hea,6,5000,2553,,,7,huff,8,,7,29.343353359445743,,0.5234,0.5106,
,JS00006.hea,6,5000,2600,,,8,huff,10,,8,17.114330731200347,,0.5327999999999999,0.52,
,JS00006.hea,6,5000,2600,,,8,huff,9,,8,23.13493064447997,,0.5327999999999999,0.52,
,JS00006.hea,6,5000,,,2,,rle,4,2,,,,-0.23360000000000003,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.23360000000000003)')
,JS00006.hea,6,5000,285,,3,,rle,5,3,,45.4000476550987,,0.06979999999999997,0.057,
,JS00006.hea,6,5000,1424,,4,,rle,6,4,,40.82118458989157,,0.2976,0.2848,
,JS00006.hea,6,5000,2217,,5,,rle,7,5,,35.03250706986944,,0.45620000000000005,0.4434,
,JS00006.hea,6,5000,2586,,6,,rle,8,6,,28.985395392799443,,0.53,0.5172,
,JS00006.hea,6,5000,2643,,7,,rle,9,7,,22.894336802548363,,0.5414,0.5286,
,JS00006.hea,6,5000,2460,,8,,rle,10,8,,16.85751369214802,,0.5048,0.492,
,JS00006.hea,6,5000,,neighchan,,,null,,,,,71.95390652680689,0.0,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.0)')
,JS00006.hea,7,5000,3455,,,,rle,10,7,,16.90800414997289,,0.7038,0.691,
,JS00006.hea,7,5000,,,,,rle,4,3,,,,0.008600000000000052,0.0232,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.008600000000000052)')
,JS00006.hea,7,5000,1282,,,,rle,5,5,,45.330341426800835,,0.2692,0.2564,
,JS00006.hea,7,5000,2466,,,,rle,6,6,,40.61632937224224,,0.506,0.4932,
,JS00006.hea,7,5000,3161,,,,rle,7,7,,34.97472135946607,,0.645,0.6322,
,JS00006.hea,7,5000,3329,,,,rle,8,7,,28.911687224603412,,0.6786,0.6658,
,JS00006.hea,7,5000,3455,,,,rle,9,7,,22.928604063252507,,0.7038,0.691,
,JS00006.hea,7,5000,3038,,,0,huff,10,,8,17.16443886603932,,0.6204000000000001,0.6076,
,JS00006.hea,7,5000,647,,,0,huff,4,,4,53.08267606538365,,0.1422,0.1294,
,JS00006.hea,7,5000,1505,,,0,huff,5,,5,46.97815190155104,,0.31379999999999997,0.301,
,JS00006.hea,7,5000,2340,,,0,huff,6,,5,41.0998956061227,,0.4808,0.468,
,JS00006.hea,7,5000,2831,,,0,huff,7,,7,35.116415105300256,,0.579,0.5662,
,JS00006.hea,7,5000,2934,,,0,huff,8,,7,29.26337053126594,,0.5996,0.5868,
,JS00006.hea,7,5000,3038,,,0,huff,9,,8,23.185038779318944,,0.6204000000000001,0.6076,
,JS00006.hea,7,5000,492,,,3,huff,4,,3,52.822295410387085,,0.11119999999999997,0.0984,
,JS00006.hea,7,5000,1425,,,4,huff,5,,4,46.98855416956381,,0.29779999999999995,0.285,
,JS00006.hea,7,5000,2340,,,5,huff,6,,5,41.0998956061227,,0.4808,0.468,
,JS00006.hea,7,5000,2822,,,6,huff,7,,6,35.11810991305602,,0.5771999999999999,0.5644,
,JS00006.hea,7,5000,2934,,,7,huff,8,,7,29.26337053126594,,0.5996,0.5868,
,JS00006.hea,7,5000,3038,,,8,huff,10,,8,17.16443886603932,,0.6204000000000001,0.6076,
,JS00006.hea,7,5000,3038,,,8,huff,9,,8,23.185038779318944,,0.6204000000000001,0.6076,
,JS00006.hea,7,5000,,,2,,rle,4,2,,,,-0.25160000000000005,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.25160000000000005)')
,JS00006.hea,7,5000,318,,3,,rle,5,3,,45.441376545762544,,0.07640000000000002,0.0636,
,JS00006.hea,7,5000,1680,,4,,rle,6,4,,40.85487711589004,,0.3488,0.336,
,JS00006.hea,7,5000,2727,,5,,rle,7,5,,35.06755119515714,,0.5582,0.5454,
,JS00006.hea,7,5000,3270,,6,,rle,8,6,,29.07047212368923,,0.6668000000000001,0.654,
,JS00006.hea,7,5000,3455,,7,,rle,9,7,,22.928604063252507,,0.7038,0.691,
,JS00006.hea,7,5000,3356,,8,,rle,10,8,,16.830072581738655,,0.6839999999999999,0.6712,
,JS00006.hea,7,5000,,neighchan,,,null,,,,,41.26769974201193,0.0,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.0)')
,JS00006.hea,8,5000,3932,,,,rle,10,8,,17.030957241794773,,0.7992,0.7864,
,JS00006.hea,8,5000,,,,,rle,4,3,,,,-0.09099999999999997,0.0232,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.09099999999999997)')
,JS00006.hea,8,5000,780,,,,rle,5,4,,45.46045119930842,,0.16879999999999995,0.156,
,JS00006.hea,8,5000,1912,,,,rle,6,5,,41.050312345268324,,0.3952,0.3824,
,JS00006.hea,8,5000,2706,,,,rle,7,6,,34.887047720282574,,0.554,0.5412,
,JS00006.hea,8,5000,3385,,,,rle,8,7,,28.86644780700295,,0.6898,0.677,
,JS00006.hea,8,5000,3788,,,,rle,9,8,,23.0515571550744,,0.7704,0.7576,
,JS00006.hea,8,5000,3442,,,0,huff,10,,8,17.114330731200347,,0.7012,0.6884,
,JS00006.hea,8,5000,349,,,0,huff,4,,4,53.02132163682336,,0.0826,0.0698,
,JS00006.hea,8,5000,1123,,,0,huff,5,,4,46.87378618047436,,0.23740000000000006,0.2246,
,JS00006.hea,8,5000,1883,,,0,huff,6,,5,41.189864066969136,,0.38939999999999997,0.3766,
,JS00006.hea,8,5000,2661,,,0,huff,7,,8,35.24190769618533,,0.5449999999999999,0.5322,
,JS00006.hea,8,5000,3085,,,0,huff,8,,8,29.223052287777136,,0.6298,0.617,
,JS00006.hea,8,5000,3341,,,0,huff,9,,8,23.07860555589915,,0.681,0.6682,
,JS00006.hea,8,5000,231,,,3,huff,4,,3,53.026546756546125,,0.05900000000000005,0.0462,
,JS00006.hea,8,5000,1123,,,4,huff,5,,4,46.87378618047436,,0.23740000000000006,0.2246,
,JS00006.hea,8,5000,1883,,,5,huff,6,,5,41.189864066969136,,0.38939999999999997,0.3766,
,JS00006.hea,8,5000,2645,,,6,huff,7,,6,35.29102068118972,,0.5418000000000001,0.529,
,JS00006.hea,8,5000,3076,,,7,huff,8,,7,29.284555669953214,,0.628,0.6152,
,JS00006.hea,8,5000,3442,,,8,huff,10,,8,17.114330731200347,,0.7012,0.6884,
,JS00006.hea,8,5000,3341,,,8,huff,9,,8,23.07860555589915,,0.681,0.6682,
,JS00006.hea,8,5000,,,2,,rle,4,2,,,,-0.2532000000000001,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.2532000000000001)')
,JS00006.hea,8,5000,264,,3,,rle,5,3,,45.3761195239398,,0.06559999999999999,0.0528,
,JS00006.hea,8,5000,1548,,4,,rle,6,4,,41.10550115491571,,0.3224,0.3096,
,JS00006.hea,8,5000,2487,,5,,rle,7,5,,34.95835140107556,,0.5102,0.4974,
,JS00006.hea,8,5000,3330,,6,,rle,8,6,,28.856814653732002,,0.6788000000000001,0.666,
,JS00006.hea,8,5000,3763,,7,,rle,9,7,,23.097299536243895,,0.7654,0.7526,
,JS00006.hea,8,5000,3932,,8,,rle,10,8,,17.030957241794773,,0.7992,0.7864,
,JS00006.hea,8,5000,,neighchan,,,null,,,,,36.252273495994906,0.0,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.0)')
,JS00006.hea,9,5000,4076,,,,rle,10,8,,17.07669962296427,,0.8280000000000001,0.8152,
,JS00006.hea,9,5000,,,,,rle,4,3,,,,-0.08020000000000005,0.0232,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.08020000000000005)')
,JS00006.hea,9,5000,828,,,,rle,5,4,,45.5499996258377,,0.1784,0.1656,
,JS00006.hea,9,5000,1922,,,,rle,6,5,,41.12165595898289,,0.3972,0.3844,
,JS00006.hea,9,5000,2730,,,,rle,7,6,,34.87260599133784,,0.5588,0.546,
,JS00006.hea,9,5000,3511,,,,rle,8,7,,28.9344848875524,,0.7150000000000001,0.7022,
,JS00006.hea,9,5000,3932,,,,rle,9,8,,23.006291541621906,,0.7992,0.7864,
,JS00006.hea,9,5000,3519,,,0,huff,10,,7,17.23981780261252,,0.7166,0.7038,
,JS00006.hea,9,5000,332,,,0,huff,4,,4,53.026546756546125,,0.07920000000000005,0.0664,
,JS00006.hea,9,5000,1121,,,0,huff,5,,4,46.875477029169666,,0.237,0.2242,
,JS00006.hea,9,5000,1938,,,0,huff,6,,5,41.198448661223175,,0.4004,0.3876,
,JS00006.hea,9,5000,2693,,,0,huff,7,,8,35.21929267106046,,0.5514,0.5386,
,JS00006.hea,9,5000,3187,,,0,huff,8,,7,29.341559865792735,,0.6502,0.6374,
,JS00006.hea,9,5000,3440,,,0,huff,9,,7,23.241009845686087,,0.7008,0.688,
,JS00006.hea,9,5000,264,,,3,huff,4,,3,53.000483796835276,,0.06559999999999999,0.0528,
,JS00006.hea,9,5000,1121,,,4,huff,5,,4,46.875477029169666,,0.237,0.2242,
,JS00006.hea,9,5000,1938,,,5,huff,6,,5,41.198448661223175,,0.4004,0.3876,
,JS00006.hea,9,5000,2645,,,6,huff,7,,6,35.28220967224534,,0.5418000000000001,0.529,
,JS00006.hea,9,5000,3187,,,7,huff,8,,7,29.341559865792735,,0.6502,0.6374,
,JS00006.hea,9,5000,3509,,,8,huff,10,,8,17.18883749661031,,0.7146,0.7018,
,JS00006.hea,9,5000,3439,,,8,huff,9,,8,23.107530270819684,,0.7006,0.6878,
,JS00006.hea,9,5000,,,2,,rle,4,2,,,,-0.254,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.254)')
,JS00006.hea,9,5000,408,,3,,rle,5,3,,45.42238530380847,,0.09440000000000004,0.0816,
,JS00006.hea,9,5000,1572,,4,,rle,6,4,,41.039711172830174,,0.32720000000000005,0.3144,
,JS00006.hea,9,5000,2527,,5,,rle,7,5,,34.98457303435761,,0.5182,0.5054,
,JS00006.hea,9,5000,3438,,6,,rle,8,6,,28.947566056535713,,0.7004,0.6876,
,JS00006.hea,9,5000,3875,,7,,rle,9,7,,22.99130724331019,,0.7878000000000001,0.775,
,JS00006.hea,9,5000,4076,,8,,rle,10,8,,17.07669962296427,,0.8280000000000001,0.8152,
,JS00006.hea,9,5000,,neighchan,,,null,,,,,37.0577500225159,0.0,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.0)')
,JS00007.hea,1,5000,192,,,,rle,10,4,,17.15922837372981,,0.05120000000000002,0.0384,
,JS00007.hea,1,5000,,,,,rle,4,2,,,,-0.2964,0.0232,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.2964)')
,JS00007.hea,1,5000,,,,,rle,5,2,,,,-0.2667999999999999,0.22,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.2667999999999999)')
,JS00007.hea,1,5000,,,,,rle,6,3,,,,-0.10359999999999991,0.4296,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.10359999999999991)')
,JS00007.hea,1,5000,9,,,,rle,7,3,,35.2106258455559,,0.014599999999999946,0.0018,
,JS00007.hea,1,5000,177,,,,rle,8,3,,29.12983765210598,,0.04820000000000002,0.0354,
,JS00007.hea,1,5000,192,,,,rle,9,4,,23.179828287009435,,0.05120000000000002,0.0384,
,JS00007.hea,1,5000,708,,,0,huff,10,,4,17.18359766711601,,0.15439999999999998,0.1416,
,JS00007.hea,1,5000,,,,0,huff,4,,4,,,-0.03620000000000001,0.1018,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.03620000000000001)')
,JS00007.hea,1,5000,,,,0,huff,5,,4,,,-0.034599999999999964,0.2618,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.034599999999999964)')
,JS00007.hea,1,5000,96,,,0,huff,6,,3,41.12348031399371,,0.03200000000000003,0.0192,
,JS00007.hea,1,5000,525,,,0,huff,7,,4,35.31578703240746,,0.11780000000000002,0.105,
,JS00007.hea,1,5000,638,,,0,huff,8,,4,29.21433676243783,,0.14039999999999997,0.1276,
,JS00007.hea,1,5000,708,,,0,huff,9,,4,23.204197580395633,,0.15439999999999998,0.1416,
,JS00007.hea,1,5000,,,,3,huff,4,,3,,,-0.04239999999999999,0.0794,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.04239999999999999)')
,JS00007.hea,1,5000,,,,4,huff,5,,4,,,-0.034599999999999964,0.2618,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.034599999999999964)')
,JS00007.hea,1,5000,81,,,5,huff,6,,5,41.24510099370194,,0.029000000000000026,0.0162,
,JS00007.hea,1,5000,352,,,6,huff,7,,6,35.22276424983767,,0.08320000000000005,0.0704,
,JS00007.hea,1,5000,233,,,7,huff,8,,7,29.184834126733847,,0.05940000000000001,0.0466,
,JS00007.hea,1,5000,,,,8,huff,10,,8,,,0.0,0.752,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.0)')
,JS00007.hea,1,5000,,,,8,huff,9,,8,,,0.0,0.7288,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.0)')
,JS00007.hea,1,5000,,,2,,rle,4,2,,,,-0.2964,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.2964)')
,JS00007.hea,1,5000,,,3,,rle,5,3,,,,-0.45940000000000003,0.0816,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.45940000000000003)')
,JS00007.hea,1,5000,,,4,,rle,6,4,,,,-0.28400000000000003,0.332,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.28400000000000003)')
,JS00007.hea,1,5000,,,5,,rle,7,5,,,,-0.2278,0.5534,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.2278)')
,JS00007.hea,1,5000,,,6,,rle,8,6,,,,-0.3700000000000001,0.6924,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.3700000000000001)')
,JS00007.hea,1,5000,,,7,,rle,9,7,,,,-0.5309999999999999,0.817,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.5309999999999999)')
,JS00007.hea,1,5000,,,8,,rle,10,8,,,,-0.7496,0.8568,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.7496)')
,JS00007.hea,1,5000,,neighchan,,,null,,,,,80.42440356380885,0.0,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.0)')
,JS00007.hea,10,5000,2226,,,,rle,10,6,,17.36539703396059,,0.45799999999999996,0.4452,
,JS00007.hea,10,5000,,,,,rle,4,2,,,,-0.2532000000000001,0.0232,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.2532000000000001)')
,JS00007.hea,10,5000,,,,,rle,5,3,,,,-0.0616000000000001,0.22,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.0616000000000001)')
,JS00007.hea,10,5000,640,,,,rle,6,4,,41.07870930672089,,0.14080000000000004,0.128,
,JS00007.hea,10,5000,1107,,,,rle,7,5,,35.51731404322042,,0.23419999999999996,0.2214,
,JS00007.hea,10,5000,1277,,,,rle,8,5,,29.476320328107303,,0.2682,0.2554,
,JS00007.hea,10,5000,1842,,,,rle,9,6,,23.433581310882378,,0.3812,0.3684,
,JS00007.hea,10,5000,2316,,,0,huff,10,,5,16.942543942406243,,0.476,0.4632,
,JS00007.hea,10,5000,,,,0,huff,4,,4,,,-0.0242,0.1018,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.0242)')
,JS00007.hea,10,5000,319,,,0,huff,5,,4,46.90262052264657,,0.0766,0.0638,
,JS00007.hea,10,5000,1129,,,0,huff,6,,5,41.24510099370194,,0.23860000000000003,0.2258,
,JS00007.hea,10,5000,1726,,,0,huff,7,,5,35.082657105409524,,0.358,0.3452,
,JS00007.hea,10,5000,1932,,,0,huff,8,,5,29.210855443759204,,0.3992,0.3864,
,JS00007.hea,10,5000,2182,,,0,huff,9,,5,23.25158520355542,,0.44920000000000004,0.4364,
,JS00007.hea,10,5000,,,,3,huff,4,,3,,,-0.044399999999999995,0.0794,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.044399999999999995)')
,JS00007.hea,10,5000,319,,,4,huff,5,,4,46.90262052264657,,0.0766,0.0638,
,JS00007.hea,10,5000,1129,,,5,huff,6,,5,41.24510099370194,,0.23860000000000003,0.2258,
,JS00007.hea,10,5000,1600,,,6,huff,7,,6,35.20543404001347,,0.3328,0.32,
,JS00007.hea,10,5000,1739,,,7,huff,8,,7,29.15037980228053,,0.36060000000000003,0.3478,
,JS00007.hea,10,5000,2177,,,8,huff,10,,8,17.230985290275797,,0.44820000000000004,0.4354,
,JS00007.hea,10,5000,1845,,,8,huff,9,,8,23.185038779318944,,0.38180000000000003,0.369,
,JS00007.hea,10,5000,,,2,,rle,4,2,,,,-0.2532000000000001,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.2532000000000001)')
,JS00007.hea,10,5000,,,3,,rle,5,3,,,,-0.0616000000000001,0.0816,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.0616000000000001)')
,JS00007.hea,10,5000,640,,4,,rle,6,4,,41.07870930672089,,0.14080000000000004,0.128,
,JS00007.hea,10,5000,1107,,5,,rle,7,5,,35.51731404322042,,0.23419999999999996,0.2214,
,JS00007.hea,10,5000,1158,,6,,rle,8,6,,29.53966770770576,,0.24439999999999995,0.2316,
,JS00007.hea,10,5000,1579,,7,,rle,9,7,,23.40606520097459,,0.3286,0.3158,
,JS00007.hea,10,5000,1724,,8,,rle,10,8,,17.378157006931158,,0.35760000000000003,0.3448,
,JS00007.hea,10,5000,,neighchan,,,null,,,,,34.581148646418015,0.0,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.0)')
,JS00007.hea,11,5000,2640,,,,rle,10,6,,17.085223560576047,,0.5408,0.528,
,JS00007.hea,11,5000,,,,,rle,4,2,,,,-0.25760000000000005,0.0232,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.25760000000000005)')
,JS00007.hea,11,5000,,,,,rle,5,3,,,,-0.07719999999999994,0.22,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.07719999999999994)')
,JS00007.hea,11,5000,628,,,,rle,6,4,,41.02034264569042,,0.13839999999999997,0.1256,
,JS00007.hea,11,5000,1442,,,,rle,7,5,,35.27166000352972,,0.3012,0.2884,
,JS00007.hea,11,5000,1536,,,,rle,8,6,,29.2757159664759,,0.31999999999999995,0.3072,
